cluster,token,τ,Φ,order
1,coherent,52,0.822154582,9
0,collecting,36,0.787257791,0
0,collecting,36,0.916904211,1
0,collecting,36,0.86435008,2
0,collecting,36,0.911807477,3
0,collecting,36,0.917515039,4
0,collecting,36,0.801004469,5
1,collecting,36,0.873324335,0
1,collecting,36,0.859398961,1
1,collecting,36,0.951453209,2
1,collecting,36,0.931053996,3
1,collecting,36,0.971835017,4
1,collecting,36,0.968786299,5
1,collecting,36,0.986266613,6
1,collecting,36,0.957764626,7
1,collecting,36,0.969911277,8
1,collecting,36,0.920816064,9
0,common,36,0.848093688,0
0,common,36,0.782877147,1
0,common,36,0.848093688,2
0,common,36,0.782877147,3
0,common,36,0.756364286,4
0,common,36,0.736150444,5
0,common,36,0.721348107,6
0,common,36,0.716905475,7
0,common,36,0.703772426,8
0,common,36,0.651910663,9
1,common,222,0.559189677,0
1,common,226,0.899914742,1
1,common,226,0.860715866,2
1,common,230,0.722242415,3
1,common,230,0.651092947,4
1,common,236,0.854350686,5
1,common,236,0.899914742,6
1,common,236,0.860715866,7
1,common,238,0.447941452,8
0,concept,52,0.949084163,0
0,concept,52,0.949084163,1
0,concept,52,0.949084163,2
0,concept,52,0.821466923,3
0,concept,52,0.831645787,4
0,concept,52,0.710831344,5
1,concept,52,0.936513484,0
1,concept,52,0.936513484,1
1,concept,52,0.936513484,2
1,concept,52,0.759902596,3
1,concept,52,0.749397814,4
0,conditions,52,0.648559332,0
0,conditions,52,0.733350456,1
0,conditions,52,0.572272182,2
0,conditions,52,0.749971628,3
0,conditions,52,0.867665589,4
0,conditions,52,0.873339176,5
0,conditions,52,0.824552238,6
0,conditions,52,0.873339176,7
0,conditions,52,0.824552238,8
0,conditions,52,0.503499389,9
1,conditions,52,0.698100746,0
1,conditions,52,0.644956589,1
1,conditions,52,0.819643319,2
1,conditions,52,0.794251442,3
1,conditions,52,0.698100746,4
1,conditions,52,0.644956589,5
1,conditions,52,0.819643319,6
1,conditions,52,0.794251442,7
1,conditions,52,0.493722647,8
1,conditions,277,0.544036746,9
0,core,24,0.531099141,0
0,core,52,0.490844935,1
0,core,52,0.322760403,2
0,core,52,0.411987156,3
0,core,52,0.579145551,4
0,core,52,0.456753373,5
0,core,52,0.427571684,6
0,core,52,0.416792601,7
0,core,52,0.571801364,8
0,core,52,0.545553684,9
1,core,36,0.857812583,0
1,core,36,0.869888544,1
1,core,36,0.76655066,2
1,core,36,0.725934625,3
1,core,36,0.629381955,4
1,core,36,0.744959772,5
1,core,95,0.443917245,6
0,cosine,24,0.790133893,0
0,cosine,25,0.716704786,1
0,cosine,25,0.746650338,2
0,cosine,25,0.606529951,3
0,cosine,26,0.787644029,4
0,cosine,56,0.791951716,5
0,cosine,56,0.716704786,6
0,cosine,56,0.746650338,7
0,cosine,63,0.695312619,8
0,cosine,63,0.755791187,9
1,cosine,53,0.950622499,0
1,cosine,63,0.950622499,1
1,cosine,77,0.950622499,2
1,cosine,89,0.873197019,3
1,cosine,181,0.909394264,4
1,cosine,271,0.91334188,5
1,cosine,287,0.914377749,6
1,cosine,291,0.862304628,7
0,could,52,0.441306531,0
0,could,52,0.572883427,1
0,could,52,0.540854037,2
0,could,52,0.673928261,3
0,could,52,0.738032758,4
0,could,52,0.738032758,5
0,could,52,0.613788009,6
0,could,52,0.57193011,7
0,could,273,0.556795895,8
1,could,52,0.730434239,0
1,could,52,0.768276393,1
1,could,52,0.545622408,2
1,could,52,0.843580186,3
1,could,52,0.843580186,4
1,could,216,0.616644025,5
0,count,226,0.74300617,0
0,count,226,0.838772357,1
0,count,230,0.791697264,2
0,count,230,0.860302687,3
0,count,230,0.912876785,4
0,count,230,0.871685743,5
0,count,236,0.74300617,6
0,count,236,0.838772357,7
0,count,236,0.791697264,8
0,count,236,0.860302687,9
1,count,240,0.750106156,0
1,count,242,0.961062074,1
1,count,242,0.919629514,2
1,count,247,0.961062074,3
1,count,247,0.903429806,4
1,count,249,0.961062074,5
1,count,249,0.926192641,6
2,count,242,0.938729405,0
2,count,242,0.879954815,1
2,count,247,0.938729405,2
2,count,247,0.905105054,3
2,count,249,0.922182918,4
2,count,249,0.897014141,5
0,counter,226,0.981739223,0
0,counter,236,0.981739223,1
0,counter,244,0.9397946,2
0,counter,247,0.956449747,3
0,counter,249,0.976900935,4
0,counter,249,0.778533041,5
1,counter,226,0.914665103,0
1,counter,230,0.910466373,1
1,counter,236,0.914665103,2
1,counter,236,0.910466373,3
1,counter,247,0.890429378,4
1,counter,249,0.881608903,5
2,counter,226,0.844909191,0
2,counter,226,0.829737902,1
2,counter,226,0.947333872,2
2,counter,226,0.896295965,3
2,counter,236,0.844909191,4
2,counter,236,0.829737902,5
2,counter,236,0.947333872,6
2,counter,236,0.896295965,7
2,counter,247,0.856990159,8
2,counter,247,0.86256814,9
0,course,262,0.791854322,0
0,course,292,0.865194321,1
0,course,292,0.840091825,2
0,course,292,0.799404323,3
0,course,292,0.857552528,4
0,course,293,0.845559597,5
1,course,52,0.753998578,0
1,course,52,0.620521724,1
1,course,52,0.814679027,2
1,course,52,0.773401558,3
1,course,52,0.832750916,4
1,course,52,0.813803494,5
1,course,52,0.833589137,6
1,course,52,0.805198014,7
1,course,52,0.840222657,8
1,course,52,0.765266955,9
2,course,253,0.660039842,0
2,course,253,0.893119752,1
2,course,254,0.893119752,2
2,course,255,0.780250013,3
2,course,257,0.724119961,4
2,course,257,0.742669344,5
2,course,259,0.682054996,6
2,course,261,0.837509751,7
2,course,269,0.873072267,8
2,course,271,0.753336608,9
0,create,34,0.542880952,0
0,create,34,0.59476763,1
0,create,49,0.566526532,2
0,create,49,0.518138885,3
0,create,49,0.513295889,4
0,create,53,0.578468204,5
0,create,57,0.570330322,6
0,create,63,0.735938907,7
0,create,67,0.702939391,8
0,create,67,0.54810977,9
1,create,52,0.551125288,0
1,create,52,0.529985547,1
1,create,52,0.629568636,2
1,create,52,0.592908025,3
1,create,52,0.564546287,4
1,create,52,0.65697968,5
1,create,52,0.520067155,6
1,create,52,0.771765947,7
1,create,52,0.69939661,8
1,create,198,0.530139089,9
0,crucial,52,0.944659889,0
0,crucial,52,0.944659889,1
0,crucial,52,0.700526416,2
0,crucial,52,0.944659889,3
0,crucial,60,0.64745909,4
1,crucial,52,0.739341915,0
1,crucial,52,0.853048265,1
1,crucial,52,0.720262945,2
1,crucial,262,0.871529639,3
1,crucial,262,0.739373207,4
0,crystal,20,0.754387736,0
0,crystal,25,0.828936458,1
0,crystal,52,0.754387736,2
0,crystal,52,0.786737084,3
0,crystal,52,0.808006227,4
0,crystal,52,0.630351782,5
0,crystal,52,0.630165339,6
0,crystal,52,0.644444525,7
0,crystal,52,0.675436199,8
0,crystal,52,0.679119706,9
1,crystal,52,0.75551945,0
1,crystal,52,0.716647208,1
1,crystal,52,0.731818378,2
1,crystal,52,0.773312569,3
1,crystal,52,0.890935719,4
1,crystal,52,0.890935719,5
1,crystal,52,0.771929443,6
1,crystal,52,0.836544991,7
1,crystal,52,0.740640879,8
1,crystal,52,0.710882306,9
0,current,34,0.704643905,0
0,current,34,0.775911272,1
0,current,34,0.86449939,2
0,current,34,0.874359965,3
0,current,34,0.902309775,4
0,current,34,0.880315602,5
0,current,34,0.85586822,6
0,current,34,0.850645006,7
0,current,34,0.838585615,8
0,current,34,0.75726372,9
1,current,52,0.795885623,0
1,current,52,0.616424918,1
1,current,52,0.765825272,2
1,current,52,0.754689157,3
1,current,52,0.560475945,4
1,current,52,0.754689157,5
1,current,102,0.6784904,6
1,current,176,0.795885623,7
0,currently,35,0.378481537,0
0,currently,36,0.871397316,1
0,currently,36,0.890487194,2
0,currently,36,0.958425641,3
0,currently,36,0.921031296,4
0,currently,36,0.921031296,5
0,currently,36,0.907384574,6
0,currently,36,0.952612638,7
0,currently,36,0.929935098,8
0,currently,36,0.908795893,9
1,currently,52,0.474956155,0
1,currently,52,0.549851179,1
1,currently,52,0.411130369,2
1,currently,52,0.557999492,3
1,currently,52,0.539191842,4
1,currently,52,0.470941067,5
1,currently,52,0.441774637,6
1,currently,52,0.557999492,7
1,currently,52,0.539191842,8
1,currently,149,0.500707269,9
0,dac,52,0.952252924,0
0,dac,52,0.952252924,1
0,dac,52,0.817845047,2
0,dac,52,0.815452278,3
0,dac,52,0.770868063,4
0,dac,52,0.952252924,5
0,dac,52,0.755465329,6
0,dac,52,0.798640728,7
0,dac,216,0.905136824,8
0,dac,277,0.821560025,9
1,dac,25,0.933076739,0
1,dac,26,0.933076739,1
1,dac,52,0.85411942,2
1,dac,52,0.805845141,3
1,dac,52,0.800523102,4
1,dac,52,0.713035941,5
1,dac,52,0.929415822,6
1,dac,52,0.929415822,7
1,dac,52,0.929415822,8
1,dac,52,0.895644069,9
0,dagger,52,0.863673627,0
0,dagger,52,0.913736224,1
0,dagger,52,0.66942966,2
0,dagger,52,0.797516704,3
0,dagger,52,0.85212934,4
0,dagger,52,0.863673627,5
0,dagger,52,0.913736224,6
0,dagger,52,0.797516704,7
0,dagger,52,0.85212934,8
1,dagger,52,0.855200469,0
1,dagger,52,0.855535984,1
1,dagger,52,0.835063577,2
1,dagger,52,0.855200469,3
1,dagger,52,0.855535984,4
1,dagger,52,0.835063577,5
0,data,23,0.657696307,0
0,data,23,0.532144368,1
0,data,23,0.481123328,2
0,data,25,0.71459353,3
0,data,25,0.639779449,4
0,data,26,0.71459353,5
0,data,26,0.639779449,6
0,data,52,0.540147483,7
0,data,52,0.584805012,8
0,data,52,0.505500019,9
1,data,59,0.728713036,0
1,data,59,0.69903791,1
1,data,59,0.952381968,2
1,data,73,0.952381968,3
1,data,75,0.754556537,4
1,data,75,0.881643116,5
0,defined,22,0.700562358,0
0,defined,23,0.793597519,1
0,defined,25,0.793597519,2
0,defined,26,0.793597519,3
0,defined,52,0.59076041,4
0,defined,52,0.536957264,5
0,defined,52,0.569605768,6
0,defined,52,0.569605768,7
0,defined,52,0.513071418,8
0,defined,52,0.587755561,9
1,defined,25,0.890910864,0
1,defined,25,0.778136849,1
1,defined,26,0.890910864,2
1,defined,26,0.823423803,3
1,defined,56,0.890910864,4
1,defined,56,0.778136849,5
1,defined,85,0.548316598,6
1,defined,147,0.890910864,7
1,defined,147,0.823423803,8
0,delta,52,0.791813433,0
0,delta,52,0.89016062,1
0,delta,52,0.793230534,2
0,delta,52,0.81274122,3
0,delta,52,0.693646669,4
0,delta,52,0.791813433,5
0,delta,52,0.89016062,6
0,delta,52,0.793230534,7
0,delta,52,0.81274122,8
1,delta,26,0.743797898,0
1,delta,26,0.835431516,1
1,delta,87,0.632384717,2
1,delta,89,0.699333847,3
1,delta,89,0.676896989,4
1,delta,89,0.77769649,5
1,delta,89,0.714674532,6
1,delta,89,0.717197359,7
1,delta,93,0.636228621,8
1,delta,93,0.760640621,9
2,delta,26,0.864049315,0
2,delta,26,0.866644382,1
2,delta,26,0.838038921,2
2,delta,26,0.550118744,3
2,delta,26,0.71188122,4
2,delta,26,0.724459827,5
2,delta,26,0.655231178,6
2,delta,147,0.864049315,7
2,delta,147,0.866644382,8
2,delta,147,0.838038921,9
0,dev,36,0.900225699,0
0,dev,36,0.918582797,1
0,dev,36,0.885341644,2
0,dev,36,0.913275421,3
0,dev,36,0.799831748,4
0,dev,36,0.84295243,5
0,dev,36,0.82577157,6
0,dev,36,0.815115511,7
0,dev,36,0.753385127,8
1,dev,69,0.768272638,0
1,dev,69,0.862273693,1
1,dev,69,0.906758964,2
1,dev,69,0.919441938,3
1,dev,69,0.881581187,4
1,dev,69,0.914438128,5
1,dev,69,0.930835187,6
1,dev,69,0.941980541,7
1,dev,69,0.885226011,8
1,dev,69,0.802471876,9
0,dhott,52,0.780862153,0
0,dhott,52,0.804558456,1
0,dhott,52,0.692157745,2
0,dhott,52,0.834644914,3
0,dhott,52,0.834644914,4
0,dhott,52,0.754660308,5
0,dhott,52,0.69825387,6
0,dhott,52,0.744081795,7
0,dhott,163,0.800863683,8
0,dhott,214,0.596712589,9
1,dhott,52,0.859903157,0
1,dhott,52,0.757852018,1
1,dhott,52,0.587663233,2
1,dhott,52,0.95946604,3
1,dhott,52,0.836417139,4
1,dhott,52,0.948133469,5
1,dhott,52,0.863669872,6
1,dhott,52,0.94577831,7
1,dhott,52,0.94577831,8
1,dhott,52,0.945317745,9
0,dialogue,52,0.843979061,0
0,dialogue,52,0.844978809,1
0,dialogue,52,0.935687602,2
0,dialogue,52,0.935687602,3
0,dialogue,52,0.935687602,4
0,dialogue,165,0.773403108,5
1,dialogue,23,0.871774733,0
1,dialogue,52,0.79714942,1
1,dialogue,52,0.795272529,2
1,dialogue,52,0.857043564,3
1,dialogue,52,0.815139234,4
1,dialogue,52,0.815792322,5
1,dialogue,52,0.815652609,6
1,dialogue,52,0.794042528,7
1,dialogue,52,0.815792322,8
1,dialogue,52,0.815652609,9
2,dialogue,23,0.945619285,0
2,dialogue,25,0.972652972,1
2,dialogue,26,0.972652972,2
2,dialogue,52,0.752622247,3
2,dialogue,52,0.789674699,4
2,dialogue,56,0.943513393,5
2,dialogue,147,0.972652972,6
3,dialogue,226,0.959854543,0
3,dialogue,226,0.927027285,1
3,dialogue,236,0.959854543,2
3,dialogue,236,0.878835857,3
3,dialogue,247,0.95812875,4
3,dialogue,247,0.896912634,5
3,dialogue,249,0.95812875,6
3,dialogue,249,0.890421093,7
4,dialogue,25,0.978990018,0
4,dialogue,26,0.968202889,1
4,dialogue,26,0.937805891,2
4,dialogue,26,0.947354853,3
4,dialogue,32,0.886531413,4
4,dialogue,56,0.955738783,5
4,dialogue,147,0.968202889,6
4,dialogue,147,0.937805891,7
5,dialogue,226,0.9856776,0
5,dialogue,236,0.9856776,1
5,dialogue,242,0.9856776,2
5,dialogue,247,0.9856776,3
5,dialogue,249,0.9856776,4
5,dialogue,257,0.92751801,5
5,dialogue,287,0.933719873,6
5,dialogue,291,0.913232923,7
6,dialogue,63,0.962434828,0
6,dialogue,63,0.97372508,1
6,dialogue,77,0.894604146,2
6,dialogue,77,0.962434828,3
6,dialogue,77,0.97372508,4
7,dialogue,59,0.952768445,0
7,dialogue,73,0.957006574,1
7,dialogue,74,0.870766461,2
7,dialogue,75,0.975119054,3
7,dialogue,75,0.915777445,4
8,dialogue,34,0.976760685,0
8,dialogue,34,0.976771414,1
8,dialogue,34,0.957407773,2
8,dialogue,49,0.95708555,3
8,dialogue,49,0.970282435,4
8,dialogue,51,0.922193646,5
9,dialogue,53,0.953392625,0
9,dialogue,57,0.893517315,1
9,dialogue,63,0.953392625,2
9,dialogue,77,0.953392625,3
9,dialogue,89,0.939365864,4
9,dialogue,109,0.976309597,5
9,dialogue,181,0.939365864,6
9,dialogue,271,0.976309597,7
9,dialogue,291,0.976309597,8
10,dialogue,226,0.99999994,0
10,dialogue,236,0.99999994,1
10,dialogue,242,0.99999994,2
10,dialogue,247,0.99999994,3
10,dialogue,249,0.99999994,4
10,dialogue,257,0.99999994,5
0,different,25,0.723426163,0
0,different,52,0.779662013,1
0,different,52,0.77099359,2
0,different,52,0.816280842,3
0,different,52,0.807852626,4
0,different,52,0.611532927,5
0,different,52,0.779662013,6
0,different,52,0.77099359,7
0,different,52,0.816280842,8
0,different,52,0.807852626,9
1,different,52,0.548547745,0
1,different,52,0.585797787,1
1,different,52,0.83010155,2
1,different,52,0.450609028,3
1,different,52,0.83010155,4
1,different,52,0.450609028,5
1,different,52,0.880766034,6
1,different,52,0.838100374,7
1,different,52,0.665912151,8
1,different,52,0.880766034,9
2,different,52,0.806198776,0
2,different,52,0.786389709,1
2,different,52,0.924356401,2
2,different,52,0.869503736,3
2,different,52,0.924356401,4
2,different,52,0.869503736,5
2,different,52,0.924356401,6
2,different,52,0.869503736,7
2,different,52,0.924356401,8
2,different,52,0.824969888,9
0,documents,23,0.661814094,0
0,documents,30,0.525428236,1
0,documents,52,0.491249621,2
0,documents,52,0.560135067,3
0,documents,52,0.611868918,4
0,documents,52,0.43920356,5
0,documents,52,0.591470003,6
0,documents,52,0.801970124,7
0,documents,52,0.774028838,8
0,documents,52,0.606177032,9
1,documents,52,0.631749153,0
1,documents,52,0.876424015,1
1,documents,52,0.876424015,2
1,documents,52,0.876424015,3
1,documents,52,0.705563903,4
1,documents,52,0.705563903,5
0,does,26,0.634472191,0
0,does,52,0.540487647,1
0,does,52,0.499653876,2
0,does,52,0.450968951,3
0,does,52,0.674943507,4
0,does,52,0.693791449,5
0,does,52,0.61479491,6
0,does,52,0.694737077,7
0,does,52,0.694737077,8
0,does,52,0.694737077,9
1,does,52,0.707641959,0
1,does,52,0.615094662,1
1,does,52,0.752923846,2
1,does,52,0.778163016,3
1,does,52,0.555399716,4
1,does,52,0.555399716,5
1,does,212,0.40923056,6
1,does,220,0.654039502,7
1,does,228,0.605936944,8
1,does,232,0.625407934,9
0,drift,159,0.816259801,0
0,drift,218,0.798615456,1
0,drift,257,0.789645672,2
0,drift,259,0.795172751,3
0,drift,279,0.78253454,4
1,drift,52,0.636625946,0
1,drift,52,0.925789952,1
1,drift,52,0.840799272,2
1,drift,52,0.925789952,3
1,drift,52,0.840799272,4
1,drift,273,0.756328285,5
1,drift,277,0.700558901,6
0,droplet,42,0.812897503,0
0,droplet,47,0.845616817,1
0,droplet,69,0.824610293,2
0,droplet,71,0.818588257,3
0,droplet,75,0.765028179,4
0,droplet,79,0.756845236,5
0,droplet,183,0.781346738,6
0,droplet,255,0.837334752,7
0,droplet,261,0.884341896,8
1,droplet,28,0.803994656,0
1,droplet,34,0.87477237,1
1,droplet,46,0.775655806,2
1,droplet,47,0.814167023,3
1,droplet,47,0.827289045,4
1,droplet,47,0.88173306,5
1,droplet,49,0.834611952,6
1,droplet,73,0.808126211,7
1,droplet,73,0.698650002,8
1,droplet,79,0.708019674,9
0,dynamic,22,0.772321403,0
0,dynamic,23,0.934216917,1
0,dynamic,25,0.932158709,2
0,dynamic,26,0.932158709,3
0,dynamic,52,0.879299045,4
0,dynamic,52,0.911965013,5
0,dynamic,52,0.839538813,6
0,dynamic,52,0.922124684,7
0,dynamic,52,0.922124684,8
0,dynamic,52,0.922124684,9
1,dynamic,52,0.873573422,0
1,dynamic,52,0.889684081,1
1,dynamic,52,0.890175819,2
1,dynamic,52,0.850565612,3
1,dynamic,52,0.884579778,4
1,dynamic,52,0.915114701,5
1,dynamic,52,0.950267434,6
1,dynamic,52,0.950267434,7
1,dynamic,52,0.950267434,8
1,dynamic,52,0.822490454,9
0,embeddings,257,0.828211129,0
0,embeddings,257,0.871813178,1
0,embeddings,257,0.861800373,2
0,embeddings,261,0.750302851,3
0,embeddings,261,0.877142549,4
0,embeddings,261,0.923956275,5
0,embeddings,261,0.91429162,6
0,embeddings,261,0.860688806,7
0,embeddings,271,0.740583599,8
0,embeddings,271,0.76003176,9
1,embeddings,24,0.839900434,0
1,embeddings,53,0.845826328,1
1,embeddings,56,0.839900434,2
1,embeddings,89,0.859665573,3
1,embeddings,107,0.754098535,4
1,embeddings,109,0.828351736,5
1,embeddings,189,0.738568544,6
1,embeddings,271,0.807507157,7
1,embeddings,271,0.773995101,8
1,embeddings,287,0.80789566,9
2,embeddings,89,0.770663559,0
2,embeddings,181,0.798271179,1
2,embeddings,261,0.660248816,2
2,embeddings,287,0.855253339,3
2,embeddings,287,0.872219801,4
2,embeddings,287,0.825455427,5
2,embeddings,291,0.792474806,6
2,embeddings,291,0.896800637,7
0,emergence,23,0.806752145,0
0,emergence,26,0.726055384,1
0,emergence,52,0.562113166,2
0,emergence,52,0.877118647,3
0,emergence,52,0.846859157,4
0,emergence,52,0.877118647,5
0,emergence,52,0.877118647,6
0,emergence,52,0.784644961,7
0,emergence,52,0.597936988,8
0,emergence,52,0.700787544,9
1,emergence,52,0.950503647,0
1,emergence,52,0.950503647,1
1,emergence,52,0.799906313,2
1,emergence,52,0.849841595,3
1,emergence,52,0.812674463,4
1,emergence,262,0.950503647,5
2,emergence,52,0.945661306,0
2,emergence,52,0.969268382,1
2,emergence,52,0.969268382,2
2,emergence,52,0.969268382,3
2,emergence,52,0.949266195,4
2,emergence,52,0.949266195,5
2,emergence,52,0.758211732,6
0,emph,52,0.863709807,0
0,emph,52,0.906738162,1
0,emph,52,0.752727032,2
0,emph,52,0.921249151,3
0,emph,52,0.853351116,4
0,emph,52,0.903319716,5
0,emph,52,0.87284112,6
0,emph,52,0.927467704,7
0,emph,52,0.704540372,8
0,emph,52,0.752727032,9
1,emph,52,0.806662202,0
1,emph,52,0.864025772,1
1,emph,52,0.858576,2
1,emph,52,0.864025772,3
1,emph,52,0.858576,4
0,encounter,26,0.951539695,0
0,encounter,53,0.988107741,1
0,encounter,63,0.988107741,2
0,encounter,77,0.988107741,3
0,encounter,85,0.988107741,4
0,encounter,147,0.951539695,5
1,encounter,89,0.914128721,0
1,encounter,89,0.964431047,1
1,encounter,91,0.955505371,2
1,encounter,92,0.964431047,3
1,encounter,93,0.925310612,4
1,encounter,99,0.953635633,5
1,encounter,151,0.920669794,6
1,encounter,153,0.869512439,7
1,encounter,179,0.869512439,8
1,encounter,189,0.797808886,9
0,end,52,0.713911414,0
0,end,52,0.841333032,1
0,end,52,0.8365466,2
0,end,52,0.794459462,3
0,end,52,0.841333032,4
0,end,52,0.8365466,5
0,end,52,0.794459462,6
1,end,26,0.554528952,0
1,end,52,0.460563809,1
1,end,52,0.787004113,2
1,end,52,0.669361651,3
1,end,52,0.725721478,4
1,end,52,0.627351165,5
1,end,52,0.778081059,6
1,end,52,0.682916582,7
1,end,52,0.658239484,8
1,end,52,0.787004113,9
0,entry,57,0.674375057,0
0,entry,57,0.880902112,1
0,entry,57,0.860585093,2
0,entry,58,0.700980544,3
0,entry,59,0.571162581,4
0,entry,59,0.424565732,5
0,entry,59,0.852822542,6
0,entry,59,0.897186518,7
0,entry,59,0.860585093,8
0,entry,73,0.852822542,9
1,entry,63,0.753053606,0
1,entry,63,0.822272182,1
